,Road type,Road ID,Scenario Length,Vehicle_in_front,vehicle_in_adjcent_lane,vehicle_in_opposite_lane,vehicle_in_front_two_wheeled,vehicle_in_adjacent_two_wheeled,vehicle_in_opposite_two_wheeled,time of day,weather,Number of People,Target Speed,Trees in scenario,Buildings in Scenario,task,f1,f2,f3,f4,f5
2086,1,2,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0.7711304347826087,1.0,1.0,1.0,1.0
2087,1,0,0,1,0,1,1,1,1,0,3,0,4,1,1,0,0.5995652173913043,-0.08,1.0,1.0,1.0
2088,2,2,0,1,0,1,1,0,0,2,2,0,2,1,1,0,0.7668695652173912,1.0,1.0,1.0,1.0
2089,2,2,0,0,0,0,0,0,1,2,6,0,2,1,1,0,0.7629565217391304,1.0,1.0,1.0,1.0
2090,1,0,0,0,0,1,0,0,0,2,5,0,2,1,1,0,0.693391304347826,1.0,1.0,1.0,1.0
2091,0,3,0,0,1,1,0,1,1,2,4,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
2092,1,0,0,0,1,0,0,1,0,2,0,1,4,1,1,0,0.6156521739130434,1.0,1.0,1.0,1.0
2093,0,0,0,1,1,1,1,1,1,0,0,0,3,1,1,0,0.9851304347826086,0.15,1.0,1.0,1.0
2094,1,0,0,0,1,0,1,0,0,0,5,0,4,1,1,0,0.6333043478260869,1.0,1.0,1.0,1.0
2095,2,1,0,1,0,0,0,1,1,0,6,1,2,1,1,0,0.6295652173913043,1.0,1.0,1.0,1.0
2096,0,3,0,1,0,1,0,1,0,2,6,0,2,1,1,0,0.8726956521739131,1.0,1.0,1.0,1.0
2097,2,3,0,1,0,1,1,0,1,1,5,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.1,1.0
2098,2,2,0,1,0,0,0,1,0,0,5,0,2,1,1,0,0.7629565217391304,1.0,1.0,1.0,1.0
2099,2,3,0,1,1,1,0,0,1,2,3,1,2,1,1,0,0.45034782608695645,1.0,1.0,0.12,1.0
2100,1,1,0,1,1,1,1,0,0,0,6,0,2,1,1,0,0.714,1.0,1.0,1.0,1.0
2101,0,3,0,1,0,0,0,1,0,0,4,0,4,1,1,0,0.884,1.0,1.0,1.0,1.0
2102,1,2,0,1,1,0,0,0,1,0,1,1,3,1,1,0,0.8031304347826087,1.0,1.0,1.0,1.0
2103,2,2,0,1,0,1,1,1,0,1,5,0,3,1,1,0,0.5910434782608696,0.0,1.0,1.0,1.0
2104,2,1,0,0,0,0,0,1,1,1,6,0,3,1,1,0,0.5814782608695652,1.0,1.0,1.0,1.0
2105,2,2,0,0,1,1,0,1,1,1,2,0,2,1,1,0,0.7624347826086957,1.0,1.0,1.0,1.0
2106,1,0,0,0,1,1,0,1,0,1,3,1,3,1,1,0,0.6541739130434783,1.0,1.0,1.0,1.0
2107,0,3,0,1,1,1,0,1,0,2,4,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
2108,3,1,0,1,1,0,1,1,0,0,2,0,2,1,1,1,0.5772173913043478,0.64,1.0,1.0,1.0
2109,0,2,0,1,1,0,0,1,0,0,5,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,1.0
2110,2,3,0,0,1,0,1,0,1,1,1,1,4,1,1,0,0.45034782608695645,1.0,1.0,0.15,1.0
2111,2,0,0,1,0,0,0,0,0,1,5,0,2,1,1,0,0.5314782608695652,1.0,1.0,1.0,1.0
2112,3,2,0,0,1,1,1,0,1,0,5,0,4,1,1,1,0.33878260869565213,1.0,1.0,1.0,1.0
2113,0,3,0,0,1,1,0,1,1,2,0,0,2,1,1,0,0.8715652173913043,1.0,1.0,1.0,1.0
2114,3,2,0,1,1,0,1,0,0,0,3,0,4,1,1,0,0.9219130434782609,1.0,1.0,1.0,0.38088626634270517
2115,0,3,0,0,0,0,1,1,1,2,3,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
2116,3,2,0,1,1,0,0,1,1,2,6,0,3,1,1,2,0.7047826086956521,1.0,1.0,1.0,1.0
2117,0,2,0,0,0,0,1,0,0,1,2,0,4,1,1,0,0.9309565217391305,1.0,1.0,1.0,1.0
2118,0,3,0,0,1,1,0,0,1,1,1,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
2119,3,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0.9313913043478261,1.0,1.0,1.0,1.0
2120,0,0,0,1,0,1,1,1,1,1,2,0,2,1,1,0,0.946695652173913,1.0,1.0,1.0,1.0
2121,0,2,0,1,1,0,0,0,1,1,2,0,4,1,1,0,0.9309565217391305,1.0,1.0,1.0,1.0
2122,0,2,0,1,1,0,0,0,1,1,1,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,1.0
2123,1,3,0,0,1,1,1,0,1,1,1,0,2,1,1,0,0.6361739130434783,1.0,1.0,1.0,1.0
2124,1,3,0,1,0,1,1,0,0,2,1,0,2,1,1,0,0.6304347826086956,1.0,1.0,1.0,1.0
2125,3,1,0,0,0,1,0,0,0,1,4,1,3,1,1,2,0.6698260869565218,1.0,1.0,1.0,1.0
2126,3,1,0,0,1,0,1,0,0,0,2,1,3,1,1,2,0.6659130434782609,1.0,1.0,1.0,1.0
2127,0,1,0,0,0,0,0,1,0,0,1,1,2,1,1,0,0.961391304347826,1.0,1.0,1.0,1.0
2128,2,3,0,1,1,1,0,0,1,0,6,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.18,1.0
2129,3,2,0,0,0,1,0,0,0,2,0,1,4,1,1,2,0.6486086956521739,1.0,1.0,1.0,1.0
2130,1,1,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,1.0
2131,3,2,0,1,0,0,1,0,0,2,6,0,2,1,1,0,0.9063478260869565,1.0,1.0,1.0,0.2968876547495083
2132,2,3,0,0,0,0,0,1,1,0,2,1,4,1,1,0,0.45034782608695645,1.0,1.0,0.27,1.0
2133,0,1,0,1,1,0,0,0,0,2,4,1,4,1,1,0,0.9961739130434782,1.0,1.0,1.0,1.0
2134,0,2,0,1,1,1,1,0,0,2,0,1,2,1,1,0,0.9571304347826087,1.0,1.0,1.0,1.0
2135,1,3,0,0,0,0,1,1,0,0,1,1,3,1,1,0,0.6139999999999999,1.0,1.0,1.0,1.0
2136,0,3,0,0,0,1,1,0,1,1,0,1,2,1,1,0,0.8708695652173913,1.0,1.0,1.0,1.0
2137,0,0,0,0,0,1,1,1,1,1,5,0,3,1,1,0,0.9851304347826086,1.0,1.0,1.0,1.0
2138,3,2,0,1,0,0,1,0,1,0,4,1,3,1,1,0,0.9127826086956522,1.0,1.0,1.0,0.4138609279185469
2139,1,3,0,0,0,1,0,0,1,2,2,0,3,1,1,0,0.5983478260869566,1.0,1.0,1.0,1.0
2140,1,2,0,1,1,1,1,0,0,1,5,0,3,1,1,0,0.7663478260869565,1.0,1.0,1.0,1.0
2141,2,1,0,0,1,0,1,0,1,2,3,0,2,1,1,0,0.6191304347826087,1.0,1.0,1.0,1.0
2142,2,3,0,0,1,0,1,1,0,0,2,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.18,1.0
2143,2,0,0,0,1,1,1,0,1,1,1,1,4,1,1,0,0.5752173913043478,1.0,1.0,1.0,1.0
2144,1,2,0,0,0,1,1,0,1,0,6,1,3,1,1,0,0.7941739130434783,1.0,1.0,1.0,1.0
2145,2,0,0,1,0,1,0,1,0,0,4,1,2,1,1,0,0.5356521739130434,1.0,1.0,1.0,1.0
2146,1,2,0,0,1,1,0,1,1,2,0,0,2,1,1,0,0.7832173913043479,1.0,1.0,1.0,1.0
2147,3,0,0,1,1,1,0,0,0,0,1,1,2,1,1,0,0.9998260869565218,1.0,1.0,1.0,0.403513866705387
2148,0,0,0,1,1,0,1,0,1,2,0,0,3,1,1,0,0.9278260869565217,1.0,1.0,1.0,1.0
2149,3,2,0,1,0,0,1,1,0,2,2,1,2,1,1,0,0.8718260869565218,1.0,1.0,1.0,0.6090477843341433
2150,1,0,0,1,1,1,1,0,0,2,3,0,2,1,1,0,0.7044347826086956,0.3,1.0,1.0,1.0
2151,2,1,0,1,1,1,0,1,1,0,4,0,3,1,1,0,0.576086956521739,1.0,1.0,1.0,1.0
2152,2,3,0,1,0,0,0,1,1,1,1,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
2153,2,3,0,1,0,0,0,0,0,1,3,1,4,1,1,0,0.45034782608695645,1.0,1.0,0.19,1.0
2154,3,1,0,0,1,0,1,1,1,2,2,1,3,1,1,2,0.658608695652174,1.0,1.0,1.0,1.0
2155,3,1,0,0,1,0,0,0,1,2,4,1,2,1,1,2,0.7903478260869565,1.0,1.0,1.0,1.0
2156,0,0,0,0,1,0,1,1,1,0,5,1,3,1,1,0,0.9699130434782609,1.0,1.0,1.0,0.6930712339431685
2157,2,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0.7279130434782608,1.0,1.0,1.0,1.0
2158,1,2,0,1,1,0,1,1,0,2,5,1,3,1,1,0,0.7910434782608695,1.0,1.0,1.0,1.0
2159,2,2,0,0,0,1,1,0,1,2,6,0,4,1,1,0,0.7243478260869565,1.0,1.0,1.0,1.0
2160,1,2,0,0,1,0,0,1,0,0,6,1,4,1,1,0,0.7801739130434782,1.0,1.0,1.0,1.0
2161,3,2,0,1,1,1,0,1,1,2,4,1,2,1,1,2,0.8108695652173913,1.0,1.0,1.0,1.0
2162,2,3,0,1,1,0,0,0,0,1,3,1,2,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
2163,0,3,0,1,1,0,0,1,0,0,3,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
2164,3,0,0,0,0,0,0,1,1,0,2,0,4,1,1,2,0.6700869565217391,1.0,1.0,1.0,1.0
2165,2,1,0,0,0,1,1,0,0,2,6,1,3,1,1,0,0.5751304347826087,1.0,1.0,1.0,1.0
2166,1,3,0,1,1,1,1,1,1,0,4,1,3,1,1,0,0.6379130434782608,1.0,1.0,1.0,1.0
2167,1,2,0,0,0,1,1,1,0,2,0,1,4,1,1,0,0.7721739130434783,1.0,1.0,1.0,1.0
2168,0,0,0,0,1,0,0,0,1,2,6,0,2,1,1,0,0.946695652173913,1.0,1.0,1.0,1.0
2169,1,2,0,1,1,1,0,1,0,2,4,0,2,1,1,0,0.9992173913043478,1.0,1.0,1.0,0.04014791336502908
2170,1,2,0,1,0,0,0,1,1,0,5,1,4,1,1,0,0.77,1.0,1.0,1.0,1.0
2171,3,3,0,0,1,0,1,0,0,1,1,0,2,1,1,0,0.9895652173913043,1.0,1.0,1.0,1.0
2172,2,2,0,0,0,1,0,1,0,0,4,0,2,1,1,0,0.7595652173913043,1.0,1.0,1.0,1.0
2173,1,0,0,0,0,1,1,1,1,0,6,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,1.0
2174,2,3,0,0,1,1,1,0,1,2,5,1,4,1,1,0,0.45034782608695645,1.0,1.0,0.25,1.0
2175,0,1,0,1,0,1,0,0,1,2,0,0,2,1,1,0,0.964,1.0,1.0,1.0,1.0
2176,1,0,0,0,1,0,0,1,0,1,2,0,4,1,1,0,0.6333043478260869,1.0,1.0,1.0,1.0
2177,0,3,0,0,1,0,1,1,1,2,4,0,4,1,1,0,0.884,1.0,1.0,1.0,1.0
2178,3,0,0,1,0,1,0,0,1,0,5,0,2,1,1,1,0.6330434782608696,1.0,1.0,1.0,0.7096541786743517
2179,2,0,0,0,1,0,0,0,1,1,1,0,2,1,1,0,0.532695652173913,1.0,1.0,1.0,1.0
2180,1,2,0,1,1,0,1,1,0,0,3,0,3,1,1,0,0.7854782608695652,1.0,1.0,1.0,1.0
2181,2,0,0,1,1,0,1,1,1,1,2,0,4,1,1,0,0.546695652173913,1.0,1.0,1.0,1.0
2182,1,1,0,0,1,0,0,1,0,0,1,0,2,1,1,0,0.714,1.0,1.0,1.0,1.0
2183,3,0,0,1,1,0,1,0,1,1,0,0,2,1,1,0,0.9365217391304348,1.0,1.0,1.0,0.7734862784957166
2184,3,3,0,1,0,0,1,1,0,0,3,0,2,1,1,0,0.9993043478260869,1.0,1.0,1.0,0.14006116207951075
2185,2,1,0,1,1,0,0,1,1,1,1,1,4,1,1,0,0.6616521739130434,1.0,1.0,1.0,1.0
2186,1,2,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0.7785217391304348,1.0,1.0,1.0,1.0
2187,1,3,0,1,0,0,1,0,0,0,1,1,2,1,1,0,0.6302608695652173,1.0,1.0,1.0,1.0
2188,3,2,0,1,0,1,1,0,0,2,5,0,2,1,1,1,0.9056521739130434,1.0,1.0,1.0,0.3350728810509267
2189,0,0,0,0,1,0,0,0,0,1,1,0,3,1,1,0,0.9851304347826086,1.0,1.0,1.0,1.0
2190,2,0,0,1,1,1,1,0,0,2,6,0,2,1,1,0,0.5422608695652174,1.0,1.0,1.0,1.0
2191,2,0,0,0,1,0,0,1,0,2,5,0,4,1,1,0,0.546695652173913,1.0,1.0,1.0,1.0
2192,2,3,0,1,0,1,0,0,1,2,6,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.1,1.0
2193,3,3,0,1,1,1,0,0,1,2,2,0,4,1,1,0,0.9997391304347826,1.0,1.0,1.0,0.8818042813455657
2194,1,1,0,0,1,0,1,0,0,0,1,1,2,1,1,0,0.7176521739130435,1.0,1.0,1.0,0.851555136663525
2195,1,1,0,0,1,1,1,0,1,0,5,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,1.0
2196,0,2,0,0,1,0,0,0,0,2,4,0,2,1,1,0,0.9659130434782609,1.0,1.0,1.0,1.0
2197,3,3,0,0,0,1,1,1,1,2,5,1,2,1,1,1,0.6496521739130434,1.0,1.0,1.0,1.0
2198,0,2,0,0,1,0,0,0,0,0,6,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
2199,1,2,0,1,0,0,1,1,1,2,5,1,2,1,1,0,0.7852173913043479,1.0,1.0,1.0,1.0
2200,0,2,0,1,1,1,1,0,0,2,4,0,2,1,1,0,0.953391304347826,1.0,1.0,1.0,1.0
2201,1,2,0,1,0,0,1,1,1,0,4,1,3,1,1,0,0.7634782608695652,1.0,1.0,1.0,1.0
2202,0,3,0,0,1,0,1,1,0,1,6,1,2,1,1,0,0.8728695652173912,1.0,1.0,1.0,1.0
2203,2,0,0,0,0,1,1,0,0,0,3,1,2,1,1,0,0.5872173913043478,1.0,1.0,1.0,1.0
2204,1,1,0,1,1,0,0,1,0,1,5,0,3,1,1,0,0.636695652173913,1.0,1.0,1.0,1.0
2205,1,1,0,0,0,0,1,0,1,2,4,1,4,1,1,0,0.6154782608695653,1.0,1.0,1.0,1.0
2206,1,2,0,0,0,1,1,1,0,0,2,0,4,1,1,0,0.7723478260869565,1.0,1.0,1.0,1.0
2207,1,1,0,1,1,0,1,0,1,1,3,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,1.0
2208,1,2,0,0,0,0,0,1,1,2,2,1,3,1,1,0,0.8002608695652174,1.0,1.0,1.0,1.0
2209,2,0,0,0,1,0,0,1,1,2,5,1,2,1,1,0,0.5391304347826087,1.0,1.0,1.0,1.0
2210,1,2,0,0,1,0,0,1,0,0,5,0,2,1,1,0,0.754695652173913,1.0,1.0,1.0,1.0
2211,2,2,0,0,0,0,0,0,1,1,4,1,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
2212,2,3,0,1,1,0,1,0,1,0,1,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
2213,1,2,0,0,1,0,1,0,0,0,2,1,2,1,1,0,0.7710434782608695,1.0,1.0,1.0,1.0
2214,3,0,0,0,1,1,1,1,0,1,2,1,3,1,1,2,0.684695652173913,1.0,1.0,1.0,1.0
2215,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
2216,1,3,0,0,1,1,0,0,0,2,5,0,2,1,1,0,0.6505217391304348,1.0,1.0,1.0,1.0
2217,2,0,0,1,1,1,1,0,1,2,2,0,4,1,1,0,0.560086956521739,1.0,1.0,1.0,1.0
2218,2,2,0,0,1,1,1,1,0,0,1,1,4,1,1,0,0.7243478260869565,1.0,1.0,1.0,1.0
2219,0,2,0,1,1,1,0,0,1,1,6,0,2,1,1,0,0.9659130434782609,1.0,1.0,1.0,1.0
2220,1,2,0,0,0,1,0,0,1,2,3,0,2,1,1,0,0.7739130434782608,1.0,1.0,1.0,1.0
2221,1,1,0,1,0,0,0,0,0,1,6,1,4,1,1,0,0.5886086956521739,1.0,1.0,1.0,1.0
2222,0,0,0,0,1,1,1,1,0,2,2,1,4,1,1,0,0.9990434782608696,1.0,1.0,1.0,1.0
2223,0,3,0,0,1,0,1,1,1,2,2,0,2,1,1,0,0.8733043478260869,1.0,1.0,1.0,1.0
2224,3,2,0,1,1,1,1,1,0,2,6,1,3,1,1,0,0.9153913043478261,1.0,1.0,1.0,0.27733425893786884
2225,0,2,0,1,1,1,1,0,1,1,2,0,3,1,1,0,0.959304347826087,1.0,1.0,1.0,1.0
2226,3,1,0,0,0,0,1,0,1,2,2,1,3,1,1,1,0.5664347826086956,1.0,1.0,1.0,1.0
2227,3,1,0,0,0,1,0,0,0,1,5,1,3,1,1,0,0.9048695652173913,1.0,1.0,1.0,1.0
2228,0,1,0,1,0,1,0,1,0,1,0,0,2,1,1,0,0.9632173913043478,1.0,1.0,1.0,1.0
2229,3,2,0,0,1,1,0,1,0,2,0,0,4,1,1,0,0.9323478260869565,1.0,1.0,1.0,0.3583246557908134
2230,2,0,0,0,1,0,1,0,1,1,5,0,4,1,1,0,0.6146086956521739,1.0,1.0,1.0,1.0
2231,3,3,0,1,1,1,0,1,0,2,0,1,3,1,1,2,0.815304347826087,1.0,1.0,1.0,0.6020495303159693
2232,3,0,0,1,1,1,0,0,1,0,0,1,2,1,1,2,0.9997391304347826,1.0,1.0,1.0,0.36363636363636365
2233,2,2,0,0,1,0,1,1,1,2,0,0,4,1,1,0,0.7243478260869565,1.0,1.0,1.0,1.0
2234,2,0,0,1,0,1,1,0,0,1,6,0,2,1,1,0,0.5368695652173914,1.0,1.0,1.0,1.0
2235,3,1,0,0,1,0,0,0,1,0,1,1,4,1,1,0,0.9368695652173913,1.0,1.0,1.0,1.0
2236,2,2,0,0,1,0,1,1,1,1,1,1,3,1,1,0,0.7359130434782608,1.0,1.0,1.0,1.0
2237,1,2,0,1,1,0,1,0,0,2,5,0,4,1,1,0,0.7710434782608695,0.01,1.0,1.0,1.0
2238,2,3,0,1,0,0,0,0,0,0,4,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
2239,0,1,0,0,0,0,1,1,0,2,3,0,2,1,1,0,0.9720869565217392,1.0,1.0,1.0,1.0
2240,0,1,0,0,0,0,1,0,0,1,2,0,4,1,1,0,0.9960869565217392,1.0,1.0,1.0,1.0
2241,3,0,0,1,0,1,0,0,1,1,4,0,2,1,1,2,0.8117391304347826,1.0,1.0,1.0,0.6003827751196172
2242,3,1,0,0,1,0,1,0,1,0,4,0,3,1,1,2,0.6663478260869565,1.0,1.0,1.0,1.0
2243,1,1,0,0,1,0,1,1,0,0,1,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,1.0
2244,2,2,0,1,1,0,1,1,1,1,1,0,4,1,1,0,0.4097391304347826,-0.12,1.0,1.0,1.0
2245,0,2,0,1,0,1,1,0,1,2,2,1,2,1,1,0,0.9457391304347826,1.0,1.0,1.0,1.0
2246,1,3,0,1,0,0,0,1,0,0,0,1,4,1,1,0,0.6173043478260869,1.0,1.0,1.0,1.0
2247,0,1,0,0,1,0,0,0,1,1,5,1,2,1,1,0,0.9640869565217391,1.0,1.0,1.0,1.0
2248,3,3,0,1,1,0,1,0,1,0,2,1,4,1,1,2,0.523391304347826,1.0,1.0,1.0,1.0
2249,3,2,0,1,0,1,1,1,0,0,4,0,4,1,1,0,0.9249565217391305,1.0,1.0,1.0,0.37567974083073014
2250,2,2,0,1,1,0,1,1,1,1,2,1,2,1,1,0,0.7609565217391304,1.0,1.0,1.0,1.0
2251,3,2,0,1,1,0,0,0,0,0,4,1,2,1,1,2,0.8048695652173913,1.0,1.0,1.0,1.0
2252,3,0,0,0,1,1,0,1,1,0,4,0,2,1,1,0,0.9315652173913044,1.0,1.0,1.0,0.6910120516915929
2253,1,2,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0.774,1.0,1.0,1.0,1.0
2254,1,2,0,0,0,0,1,1,1,0,2,1,2,1,1,0,0.7674782608695652,1.0,1.0,1.0,1.0
2255,3,0,0,1,1,0,0,0,1,1,0,1,4,1,1,0,0.9423478260869566,1.0,1.0,1.0,0.9798170466095543
2256,3,0,0,1,1,1,1,0,0,0,4,0,4,1,1,2,0.9919130434782608,0.01,1.0,1.0,0.39425837320574164
2257,1,3,0,1,0,0,0,1,1,0,2,1,4,1,1,0,0.6168695652173912,1.0,1.0,1.0,1.0
2258,1,0,0,0,1,0,1,1,0,2,3,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,1.0
2259,1,2,0,1,0,0,1,0,0,0,2,1,2,1,1,0,0.7664347826086957,1.0,1.0,1.0,1.0
2260,0,3,0,1,0,0,0,1,0,2,4,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
2261,3,1,0,0,0,0,0,0,1,0,3,0,3,1,1,1,0.5810434782608696,1.0,1.0,1.0,1.0
2262,0,1,0,0,0,1,1,0,0,1,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
2263,3,1,0,0,1,0,1,0,1,2,1,0,4,1,1,0,0.9382608695652174,1.0,1.0,1.0,1.0
2264,0,3,0,0,1,0,1,1,0,2,4,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
2265,0,0,0,1,1,1,0,0,1,0,1,1,3,1,1,0,0.9651304347826087,1.0,1.0,1.0,0.6804203970416505
2266,3,1,0,1,1,1,0,1,0,0,2,0,3,1,1,2,0.6435652173913043,1.0,1.0,1.0,1.0
2267,1,1,0,0,1,0,1,1,0,2,2,1,4,1,1,0,0.6173043478260869,1.0,1.0,1.0,1.0
2268,2,0,0,1,0,1,1,1,0,0,2,1,2,1,1,0,0.5317391304347826,1.0,1.0,1.0,1.0
2269,1,1,0,0,1,1,0,1,1,0,5,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,1.0
2270,3,2,0,0,0,1,1,0,1,1,6,1,2,1,1,0,0.9027826086956522,1.0,1.0,1.0,0.3654980909406456
2271,0,1,0,0,1,0,0,1,1,0,1,1,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,1.0
2272,0,2,0,1,0,1,0,1,1,2,2,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
2273,2,0,0,1,1,0,0,1,1,2,0,0,3,1,1,0,0.5535652173913044,1.0,1.0,1.0,1.0
2274,0,1,0,1,0,0,1,1,1,2,0,0,3,1,1,0,0.9689565217391304,1.0,1.0,1.0,1.0
2275,2,0,0,0,0,1,0,0,1,2,3,0,3,1,1,0,0.5191304347826087,1.0,1.0,1.0,1.0
2276,2,0,0,1,1,1,0,1,0,0,5,0,4,1,1,0,0.6585217391304348,1.0,1.0,1.0,1.0
2277,0,1,0,1,0,1,0,1,1,0,1,0,2,1,1,0,0.9647826086956521,1.0,1.0,1.0,1.0
2278,3,1,0,1,0,0,0,0,1,1,6,0,3,1,1,2,0.6302608695652173,1.0,1.0,1.0,1.0
2279,2,0,0,0,0,0,1,0,1,2,5,0,2,1,1,0,0.5313043478260868,1.0,1.0,1.0,1.0
2280,1,0,0,0,1,1,0,1,1,1,1,0,2,1,1,0,0.693391304347826,1.0,1.0,1.0,1.0
2281,3,0,0,1,0,1,0,0,0,1,5,0,4,1,1,0,0.9452173913043478,1.0,1.0,1.0,1.0
2282,0,1,0,1,0,0,0,1,1,2,3,1,2,1,1,0,0.9646956521739131,1.0,1.0,1.0,1.0
2283,2,0,0,0,1,1,0,0,0,2,3,1,4,1,1,0,0.5637391304347825,1.0,1.0,1.0,1.0
2284,2,1,0,0,0,1,0,1,1,0,5,1,4,1,1,0,0.7158260869565217,1.0,1.0,1.0,1.0
2285,2,1,0,0,0,1,0,0,0,2,6,1,2,1,1,0,0.6302608695652173,1.0,1.0,1.0,1.0
2286,2,1,0,1,0,1,1,0,0,2,0,0,2,1,1,0,0.626782608695652,1.0,1.0,1.0,1.0
2287,3,1,0,1,0,0,0,1,1,1,1,0,2,1,1,2,0.7883478260869565,1.0,1.0,1.0,1.0
2288,1,2,0,1,0,0,0,0,1,0,3,1,4,1,1,0,0.7727826086956522,1.0,1.0,1.0,1.0
2289,0,3,0,1,0,0,1,1,1,1,0,1,3,1,1,0,0.8573913043478261,0.04,1.0,1.0,1.0
2290,3,1,0,0,1,1,1,0,1,0,5,0,4,1,1,2,0.6314782608695652,1.0,1.0,1.0,1.0
2291,0,1,0,0,1,0,0,0,1,1,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
2292,1,2,0,1,0,1,1,1,0,0,5,1,4,1,1,0,0.7676521739130435,0.0,1.0,1.0,1.0
2293,3,3,0,1,1,1,1,1,0,1,6,1,4,1,1,2,0.5148695652173914,1.0,1.0,1.0,0.8494164531739254
2294,1,1,0,0,1,1,0,0,1,1,5,0,2,1,1,0,0.714,1.0,1.0,1.0,1.0
2295,0,2,0,0,1,0,0,0,0,1,0,1,3,1,1,0,0.9626086956521739,1.0,1.0,1.0,1.0
2296,1,1,0,1,1,1,0,0,1,1,4,1,4,1,1,0,0.5759130434782609,1.0,1.0,1.0,1.0
2297,2,3,0,0,0,1,1,1,0,2,3,0,4,1,1,0,0.45034782608695645,1.0,1.0,0.25,1.0
2298,3,0,0,1,0,0,1,0,1,0,2,1,2,1,1,1,0.6089565217391304,1.0,1.0,1.0,1.0
2299,2,1,0,0,1,0,0,1,0,2,4,1,2,1,1,0,0.6190434782608696,1.0,1.0,1.0,1.0
2300,1,0,0,0,1,1,1,1,1,0,1,1,4,1,1,0,0.5744347826086956,1.0,1.0,1.0,1.0
2301,0,3,0,1,1,0,0,0,1,1,6,1,4,1,1,0,0.8837391304347826,1.0,1.0,1.0,1.0
2302,0,2,0,0,1,0,1,1,0,0,5,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
2303,1,0,0,1,1,1,1,0,1,0,6,1,2,1,1,0,0.704,0.59,1.0,1.0,1.0
2304,1,3,0,1,1,0,1,0,1,0,3,0,2,1,1,0,0.6464347826086956,1.0,1.0,1.0,1.0
2305,2,2,0,0,1,1,0,1,1,1,6,0,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
2306,0,0,0,0,0,1,0,1,0,1,5,0,4,1,1,0,0.9990434782608696,1.0,1.0,1.0,1.0
2307,1,3,0,1,0,1,1,0,1,1,4,1,2,1,1,0,0.6106086956521739,1.0,1.0,1.0,1.0
2308,2,1,0,1,1,1,0,1,1,2,3,0,2,1,1,0,0.6191304347826087,1.0,1.0,1.0,1.0
2309,3,1,0,0,1,0,0,0,0,0,1,0,4,1,1,1,0.4251304347826086,1.0,1.0,1.0,1.0
2310,0,2,0,1,1,0,0,0,0,2,4,0,2,1,1,0,0.9647826086956521,1.0,1.0,1.0,1.0
2311,0,1,0,0,0,0,0,1,0,1,1,0,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,1.0
2312,3,1,0,0,1,1,0,1,1,1,3,0,3,1,1,2,0.6573913043478261,1.0,1.0,1.0,1.0
2313,2,3,0,1,1,1,1,0,1,1,2,1,4,1,1,0,0.45034782608695645,0.01,1.0,0.24,1.0
2314,3,3,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0.9834782608695652,1.0,1.0,1.0,1.0
2315,1,3,0,0,1,0,0,0,0,0,3,1,3,1,1,0,0.6677391304347826,1.0,1.0,1.0,1.0
